"Date","Price","Open","High","Low","Vol.","Change %"
"04/19/2012","1,496.60","1,468.55","1,503.77","1,467.21","","1.91%"
"04/18/2012","1,468.55","1,471.61","1,485.58","1,465.50","","-0.21%"
"04/17/2012","1,471.61","1,477.75","1,481.23","1,463.04","","-0.41%"
"04/16/2012","1,477.71","1,502.67","1,505.56","1,475.56","","-1.66%"
"04/13/2012","1,502.65","1,501.63","1,516.37","1,496.93","","0.07%"
"04/12/2012","1,501.63","1,505.77","1,512.45","1,488.82","","-0.27%"
"04/11/2012","1,505.77","1,498.08","1,520.37","1,485.89","","0.51%"
"04/10/2012","1,498.07","1,510.51","1,520.12","1,497.92","","-0.82%"
"04/09/2012","1,510.49","1,497.19","1,511.42","1,477.47","","0.89%"
"04/06/2012","1,497.19","1,525.10","1,529.72","1,494.66","","-1.83%"
"04/05/2012","1,525.11","1,512.88","1,527.09","1,495.49","","0.81%"
"04/04/2012","1,512.88","1,550.04","1,550.04","1,506.65","","-2.40%"
"04/03/2012","1,550.05","1,521.90","1,556.50","1,521.74","","1.85%"
"04/02/2012","1,521.90","1,517.33","1,537.73","1,508.32","","0.30%"
"03/30/2012","1,517.34","1,494.86","1,531.89","1,493.92","","1.50%"
"03/29/2012","1,494.86","1,520.37","1,521.58","1,486.93","","-1.68%"
"03/28/2012","1,520.37","1,554.38","1,555.63","1,518.49","","-2.18%"
"03/27/2012","1,554.28","1,565.12","1,574.27","1,549.27","","-0.69%"
"03/26/2012","1,565.12","1,540.39","1,568.85","1,539.52","","1.57%"
"03/23/2012","1,540.97","1,529.51","1,541.68","1,518.24","","0.75%"
"03/22/2012","1,529.51","1,551.76","1,561.11","1,525.67","","-1.44%"
"03/21/2012","1,551.78","1,558.65","1,572.23","1,542.13","","-0.44%"
"03/20/2012","1,558.65","1,586.41","1,594.07","1,556.28","","-1.75%"
"03/19/2012","1,586.41","1,618.99","1,626.81","1,579.17","","-2.01%"
"03/16/2012","1,618.99","1,626.63","1,629.01","1,608.74","","-0.47%"
"03/15/2012","1,626.63","1,631.15","1,639.62","1,618.37","","-0.28%"
"03/14/2012","1,631.15","1,611.88","1,634.31","1,611.49","","1.20%"
"03/13/2012","1,611.88","1,604.26","1,617.53","1,602.21","","0.47%"
"03/12/2012","1,604.26","1,606.37","1,619.20","1,592.53","","-0.13%"
"03/11/2012","1,606.33","1,572.74","1,608.60","1,569.75","","2.13%"
"03/07/2012","1,572.83","1,562.19","1,574.82","1,551.19","","0.68%"
"03/06/2012","1,562.19","1,625.72","1,626.02","1,561.32","","-3.91%"
"03/05/2012","1,625.74","1,608.08","1,629.52","1,608.08","","1.10%"
"03/02/2012","1,608.08","1,595.78","1,608.75","1,587.82","","0.77%"
"03/01/2012","1,595.78","1,597.67","1,602.72","1,577.98","","-0.12%"
"02/29/2012","1,597.67","1,574.10","1,599.41","1,574.10","","1.50%"
"02/28/2012","1,574.10","1,592.67","1,604.23","1,570.25","","-1.17%"
"02/27/2012","1,592.66","1,594.50","1,607.69","1,585.49","","-0.12%"
"02/24/2012","1,594.55","1,538.17","1,595.47","1,534.93","","3.67%"
"02/22/2012","1,538.17","1,558.91","1,571.22","1,536.05","","-1.33%"
"02/21/2012","1,558.98","1,579.19","1,580.35","1,555.60","","-1.28%"
"02/20/2012","1,579.19","1,568.54","1,585.75","1,567.29","","0.68%"
"02/17/2012","1,568.54","1,570.36","1,585.07","1,559.92","","-0.12%"
"02/16/2012","1,570.36","1,579.40","1,581.76","1,554.42","","-0.57%"
"02/15/2012","1,579.38","1,562.13","1,582.72","1,555.93","","1.10%"
"02/14/2012","1,562.13","1,559.21","1,574.75","1,553.71","","0.19%"
"02/13/2012","1,559.21","1,525.21","1,560.83","1,524.58","","2.23%"
"02/10/2012","1,525.17","1,541.70","1,544.10","1,521.83","","-1.07%"
"02/09/2012","1,541.64","1,555.09","1,565.90","1,532.67","","-0.87%"
"02/08/2012","1,555.11","1,549.47","1,571.42","1,548.88","","0.36%"
"02/07/2012","1,549.49","1,562.87","1,571.67","1,546.34","","-0.86%"
"02/06/2012","1,562.87","1,564.82","1,570.46","1,557.85","","-0.12%"
"02/03/2012","1,564.82","1,542.44","1,565.51","1,536.30","","1.45%"
"02/02/2012","1,542.39","1,539.36","1,547.59","1,532.41","","0.20%"
"02/01/2012","1,539.36","1,514.02","1,540.45","1,504.16","","1.67%"
"01/31/2012","1,514.03","1,496.24","1,518.36","1,495.80","","1.18%"
"01/30/2012","1,496.30","1,508.04","1,513.94","1,492.04","","-0.78%"
"01/27/2012","1,508.04","1,514.72","1,518.40","1,503.37","","-0.44%"
"01/26/2012","1,514.72","1,498.80","1,519.53","1,498.80","","1.06%"
"01/25/2012","1,498.79","1,498.80","1,507.30","1,498.80","","0.68%"
"01/24/2012","1,488.70","1,499.29","1,502.16","1,480.65","","-0.71%"
"01/23/2012","1,499.27","1,491.05","1,499.81","1,477.02","","0.54%"
"01/20/2012","1,491.15","1,503.71","1,506.83","1,486.17","","-0.83%"
"01/19/2012","1,503.70","1,493.66","1,505.97","1,490.36","","0.67%"
"01/18/2012","1,493.70","1,486.36","1,495.25","1,475.57","","0.50%"
"01/17/2012","1,486.34","1,464.70","1,494.97","1,464.62","","1.50%"
"01/16/2012","1,464.42","1,463.44","1,467.41","1,445.98","","0.07%"
"01/13/2012","1,463.43","1,464.52","1,478.12","1,458.74","","-0.08%"
"01/12/2012","1,464.53","1,465.46","1,485.15","1,457.78","","-0.06%"
"01/11/2012","1,465.47","1,476.86","1,480.28","1,458.74","","-0.77%"
"01/10/2012","1,476.88","1,448.36","1,478.74","1,444.02","","1.97%"
"01/09/2012","1,448.36","1,440.60","1,449.46","1,432.02","","0.54%"
"01/06/2012","1,440.60","1,434.90","1,453.92","1,431.97","","0.40%"
"01/05/2012","1,434.91","1,447.59","1,458.14","1,432.88","","-0.88%"
"01/04/2012","1,447.59","1,444.76","1,453.27","1,437.62","","0.20%"
"01/03/2012","1,444.76","1,402.25","1,445.57","1,401.21","","3.03%"
"12/30/2011","1,402.23","1,387.05","1,409.58","1,382.76","","1.09%"
"12/29/2011","1,387.06","1,383.09","1,387.17","1,360.99","","0.29%"
"12/28/2011","1,383.09","1,386.14","1,391.65","1,379.53","","-0.22%"
"12/27/2011","1,386.14","1,390.08","1,391.05","1,375.96","","-0.28%"
"12/26/2011","1,390.08","1,376.11","1,391.96","1,374.64","","1.02%"
"12/23/2011","1,376.11","1,385.68","1,391.39","1,373.42","","-0.69%"
"12/22/2011","1,385.66","1,385.17","1,393.83","1,372.25","","0.04%"
"12/21/2011","1,385.17","1,409.84","1,420.74","1,380.97","","-1.75%"
"12/20/2011","1,409.84","1,382.87","1,410.22","1,367.40","","1.95%"
"12/19/2011","1,382.88","1,383.42","1,392.62","1,358.65","","-0.04%"
"12/16/2011","1,383.42","1,393.88","1,408.07","1,375.03","","-0.73%"
"12/15/2011","1,393.61","1,371.94","1,396.70","1,350.88","","1.54%"
"12/14/2011","1,372.42","1,377.82","1,406.97","1,360.37","","-0.45%"
"12/13/2011","1,378.56","1,349.96","1,379.33","1,323.20","","2.12%"
"12/12/2011","1,349.96","1,396.28","1,427.29","1,344.82","","-3.32%"
"12/09/2011","1,396.28","1,456.26","1,456.26","1,390.74","","-4.13%"
"12/08/2011","1,456.36","1,448.69","1,482.34","1,448.69","","0.55%"
"12/07/2011","1,448.39","1,458.09","1,471.92","1,437.10","","-0.65%"
"12/06/2011","1,457.90","1,517.45","1,517.45","1,456.01","","-3.95%"
"12/05/2011","1,517.89","1,505.77","1,521.30","1,499.36","","0.80%"
"12/02/2011","1,505.77","1,505.35","1,523.86","1,495.76","","0.03%"
"12/01/2011","1,505.27","1,499.62","1,522.76","1,498.25","","0.38%"
"11/30/2011","1,499.62","1,454.66","1,502.82","1,447.73","","3.09%"
"11/29/2011","1,454.67","1,466.22","1,480.92","1,448.86","","-0.79%"
"11/28/2011","1,466.22","1,411.03","1,469.36","1,411.03","","3.93%"
"11/25/2011","1,410.84","1,392.65","1,411.54","1,363.26","","1.30%"
"11/24/2011","1,392.75","1,404.25","1,417.74","1,391.70","","-0.82%"
"11/23/2011","1,404.26","1,401.91","1,420.79","1,379.50","","0.17%"
"11/22/2011","1,401.91","1,390.55","1,419.99","1,390.10","","0.82%"
"11/21/2011","1,390.56","1,460.54","1,460.54","1,389.13","","-4.79%"
"11/18/2011","1,460.56","1,475.31","1,475.31","1,442.81","","-1.00%"
"11/17/2011","1,475.32","1,483.24","1,494.92","1,447.00","","-0.53%"
"11/16/2011","1,483.24","1,487.84","1,500.07","1,466.31","","-0.31%"
"11/15/2011","1,487.84","1,484.30","1,504.85","1,454.11","","0.23%"
"11/14/2011","1,484.38","1,484.97","1,511.21","1,478.54","","-0.04%"
"11/11/2011","1,484.97","1,489.59","1,498.33","1,464.44","","-0.31%"
"11/10/2011","1,489.58","1,470.78","1,499.74","1,442.54","","1.28%"
"11/09/2011","1,470.80","1,520.93","1,534.63","1,462.36","","-3.29%"
"11/08/2011","1,520.88","1,521.01","1,535.88","1,512.21","","-0.01%"
"11/07/2011","1,521.01","1,501.20","1,522.19","1,486.45","","1.32%"
"11/03/2011","1,501.18","1,488.69","1,511.57","1,435.32","","0.83%"
"11/02/2011","1,488.86","1,456.29","1,490.49","1,455.90","","2.24%"
"11/01/2011","1,456.29","1,498.56","1,496.16","1,440.27","","-2.82%"
"10/31/2011","1,498.60","1,526.22","1,529.78","1,491.95","","-1.83%"
"10/28/2011","1,526.57","1,525.55","1,552.16","1,510.31","","0.07%"
"10/27/2011","1,525.52","1,499.81","1,550.02","1,503.12","","1.72%"
"10/26/2011","1,499.79","1,462.16","1,513.64","1,459.98","","2.57%"
"10/25/2011","1,462.17","1,482.81","1,483.79","1,446.20","","-1.39%"
"10/24/2011","1,482.81","1,447.63","1,483.87","1,450.06","","2.47%"
"10/21/2011","1,447.01","1,418.86","1,447.59","1,411.55","","1.98%"
"10/20/2011","1,418.85","1,420.20","1,425.74","1,390.85","","-0.12%"
"10/19/2011","1,420.50","1,425.30","1,435.39","1,403.34","","-0.33%"
"10/18/2011","1,425.24","1,403.05","1,426.71","1,380.84","","1.58%"
"10/17/2011","1,403.05","1,431.92","1,448.42","1,396.50","","-2.02%"
"10/14/2011","1,431.92","1,388.77","1,434.00","1,386.15","","3.11%"
"10/13/2011","1,388.77","1,396.50","1,413.55","1,381.03","","-0.55%"
"10/12/2011","1,396.51","1,364.06","1,398.19","1,354.93","","2.38%"
"10/11/2011","1,364.06","1,380.84","1,384.62","1,347.07","","-1.22%"
"10/10/2011","1,380.86","1,351.42","1,381.76","1,336.91","","2.18%"
"10/07/2011","1,351.42","1,318.31","1,361.23","1,321.87","","2.51%"
"10/06/2011","1,318.29","1,266.12","1,324.43","1,269.31","","4.16%"
"10/05/2011","1,265.67","1,268.00","1,303.49","1,247.84","","-0.17%"
"10/04/2011","1,267.77","1,344.66","1,350.63","1,242.75","","-5.72%"
"10/03/2011","1,344.66","1,366.45","1,364.93","1,315.98","","-1.60%"
"09/30/2011","1,366.54","1,407.71","1,409.92","1,341.50","","-2.92%"
"09/29/2011","1,407.71","1,377.85","1,419.77","1,363.46","","2.17%"
"09/28/2011","1,377.87","1,380.24","1,395.03","1,358.61","","-0.18%"
"09/27/2011","1,380.42","1,346.90","1,390.72","1,358.71","","2.49%"
"09/26/2011","1,346.86","1,327.19","1,376.26","1,279.23","","1.48%"
"09/23/2011","1,327.19","1,389.43","1,386.55","1,291.87","","-4.48%"
"09/22/2011","1,389.43","1,506.93","1,495.19","1,387.49","","-7.82%"
"09/21/2011","1,507.25","1,519.95","1,528.34","1,505.55","","-0.84%"
"09/20/2011","1,519.95","1,493.19","1,524.36","1,493.06","","1.79%"
"09/19/2011","1,493.19","1,511.48","1,509.25","1,486.04","","-1.21%"
"09/16/2011","1,511.50","1,525.28","1,542.44","1,506.60","","-0.90%"
"09/15/2011","1,525.28","1,504.92","1,552.04","1,504.92","","1.35%"
"09/14/2011","1,504.92","1,498.16","1,520.72","1,482.80","","0.45%"
"09/13/2011","1,498.16","1,493.18","1,514.91","1,476.69","","0.33%"
"09/12/2011","1,493.19","1,518.13","1,518.13","1,469.46","","-1.65%"
"09/09/2011","1,518.22","1,556.41","1,556.41","1,513.36","","-2.46%"
"09/08/2011","1,556.46","1,546.56","1,559.51","1,536.48","","0.64%"
"09/07/2011","1,546.52","1,499.70","1,550.93","1,499.70","","3.12%"
"09/06/2011","1,499.70","1,492.83","1,513.56","1,483.86","","0.46%"
"09/05/2011","1,492.83","1,515.83","1,513.73","1,486.56","","-1.52%"
"09/02/2011","1,515.89","1,549.62","1,546.72","1,510.12","","-2.30%"
"09/01/2011","1,551.58","1,546.05","1,553.83","1,518.42","","0.36%"
"08/31/2011","1,546.05","1,514.11","1,554.18","1,514.11","","2.11%"
"08/30/2011","1,514.10","1,512.35","1,524.93","1,500.14","","0.12%"
"08/29/2011","1,512.36","1,458.82","1,513.95","1,458.82","","3.67%"
"08/26/2011","1,458.84","1,442.54","1,458.91","1,427.31","","1.13%"
"08/25/2011","1,442.51","1,461.64","1,479.91","1,439.77","","-1.31%"
"08/24/2011","1,461.62","1,444.21","1,468.17","1,431.93","","1.21%"
"08/23/2011","1,444.11","1,444.00","1,469.02","1,422.33","","0.01%"
"08/22/2011","1,443.93","1,437.90","1,461.13","1,406.75","","0.36%"
"08/19/2011","1,438.74","1,452.82","1,452.82","1,387.97","","-0.97%"
"08/18/2011","1,452.83","1,509.02","1,509.02","1,429.82","","-3.73%"
"08/17/2011","1,509.19","1,481.19","1,515.81","1,464.81","","1.89%"
"08/16/2011","1,481.18","1,510.66","1,510.66","1,457.43","","-1.95%"
"08/15/2011","1,510.69","1,470.67","1,510.83","1,470.67","","2.73%"
"08/12/2011","1,470.56","1,438.93","1,488.17","1,423.90","","2.20%"
"08/11/2011","1,438.91","1,431.43","1,477.13","1,355.38","","0.52%"
"08/10/2011","1,431.41","1,497.86","1,530.93","1,423.30","","-4.43%"
"08/09/2011","1,497.81","1,499.14","1,515.97","1,386.89","","-0.13%"
"08/08/2011","1,499.79","1,586.95","1,586.95","1,495.05","","-5.50%"
"08/05/2011","1,587.00","1,620.51","1,620.51","1,553.54","","-2.08%"
"08/04/2011","1,620.68","1,655.36","1,670.44","1,619.50","","-2.10%"
"08/03/2011","1,655.36","1,712.91","1,712.91","1,650.73","","-3.38%"
"08/02/2011","1,713.25","1,725.11","1,725.11","1,705.74","","-0.69%"
"08/01/2011","1,725.10","1,705.22","1,741.72","1,705.22","","1.17%"
"07/29/2011","1,705.18","1,720.37","1,720.37","1,690.91","","-0.88%"
"07/28/2011","1,720.38","1,706.27","1,720.83","1,701.06","","0.83%"
"07/27/2011","1,706.28","1,722.12","1,728.45","1,705.10","","-0.92%"
"07/26/2011","1,722.11","1,726.93","1,733.67","1,715.14","","-0.28%"
"07/25/2011","1,726.93","1,728.82","1,728.23","1,706.57","","-0.11%"
"07/22/2011","1,728.84","1,729.01","1,735.46","1,720.92","","-0.01%"
"07/21/2011","1,729.00","1,701.48","1,729.00","1,685.24","","1.62%"
"07/20/2011","1,701.37","1,700.19","1,716.62","1,700.19","","0.07%"
"07/19/2011","1,700.13","1,687.71","1,702.44","1,687.71","","0.74%"
"07/18/2011","1,687.63","1,714.60","1,719.86","1,686.13","","-1.57%"
"07/15/2011","1,714.60","1,715.49","1,719.90","1,697.65","","-0.05%"
"07/14/2011","1,715.49","1,714.19","1,723.67","1,698.31","","0.08%"
"07/13/2011","1,714.19","1,705.92","1,714.51","1,691.11","","0.48%"
"07/12/2011","1,705.92","1,701.44","1,706.42","1,684.11","","0.26%"
"07/11/2011","1,701.48","1,724.57","1,725.08","1,699.07","","-1.34%"
"07/08/2011","1,724.57","1,740.47","1,748.30","1,717.79","","-0.92%"
"07/07/2011","1,740.53","1,705.43","1,741.59","1,705.43","","2.06%"
"07/06/2011","1,705.41","1,710.01","1,716.86","1,699.97","","-0.27%"
"07/05/2011","1,709.99","1,706.14","1,717.77","1,697.55","","0.23%"
"07/04/2011","1,706.12","1,698.10","1,708.39","1,695.74","","0.47%"
"07/01/2011","1,698.10","1,666.53","1,702.18","1,656.21","","1.89%"
"06/30/2011","1,666.59","1,659.98","1,668.04","1,653.79","","0.40%"
"06/29/2011","1,660.00","1,651.51","1,666.60","1,651.51","","0.51%"
"06/28/2011","1,651.50","1,626.95","1,651.83","1,628.40","","1.51%"
"06/27/2011","1,626.95","1,633.97","1,634.64","1,616.81","","-0.43%"
"06/24/2011","1,633.99","1,607.97","1,642.51","1,615.13","","1.62%"
"06/23/2011","1,607.91","1,639.94","1,638.73","1,601.12","","-1.96%"
"06/22/2011","1,640.13","1,635.40","1,643.77","1,620.32","","0.29%"
"06/21/2011","1,635.38","1,626.18","1,642.05","1,630.05","","0.57%"
"06/20/2011","1,626.14","1,645.82","1,641.85","1,623.21","","-1.20%"
"06/17/2011","1,645.82","1,671.10","1,670.16","1,638.38","","-1.51%"
"06/16/2011","1,671.10","1,678.82","1,673.34","1,652.79","","-0.46%"
"06/15/2011","1,678.82","1,681.66","1,704.54","1,675.65","","-0.17%"
"06/14/2011","1,681.66","1,683.96","1,696.53","1,676.28","","-0.14%"
"06/10/2011","1,683.96","1,692.28","1,699.01","1,678.72","","-0.50%"
"06/09/2011","1,692.34","1,664.82","1,696.58","1,659.56","","1.65%"
"06/08/2011","1,664.83","1,662.62","1,670.17","1,640.70","","0.13%"
"06/07/2011","1,662.71","1,633.49","1,662.71","1,628.83","","1.79%"
"06/06/2011","1,633.49","1,633.02","1,640.28","1,611.91","","0.03%"
"06/03/2011","1,633.02","1,658.36","1,668.98","1,624.87","","-1.53%"
"06/02/2011","1,658.39","1,650.59","1,658.39","1,627.14","","0.47%"
"06/01/2011","1,650.68","1,666.84","1,672.84","1,647.18","","-0.94%"
"05/31/2011","1,666.30","1,644.99","1,675.10","1,645.30","","1.30%"
"05/30/2011","1,644.99","1,638.06","1,647.59","1,636.03","","0.42%"
"05/27/2011","1,638.06","1,606.27","1,641.27","1,606.27","","1.98%"
"05/26/2011","1,606.21","1,614.86","1,625.30","1,598.25","","-0.54%"
"05/25/2011","1,614.86","1,598.81","1,615.23","1,581.06","","1.00%"
"05/24/2011","1,598.82","1,573.39","1,603.25","1,575.01","","1.63%"
"05/23/2011","1,573.14","1,603.97","1,603.97","1,569.61","","-1.92%"
"05/20/2011","1,603.97","1,630.74","1,641.57","1,600.94","","-1.64%"
"05/19/2011","1,630.72","1,627.03","1,647.03","1,616.84","","0.23%"
"05/18/2011","1,627.03","1,608.67","1,633.70","1,608.36","","1.14%"
"05/17/2011","1,608.66","1,623.05","1,631.46","1,603.10","","-0.88%"
"05/16/2011","1,622.98","1,632.12","1,632.12","1,604.95","","-0.57%"
"05/13/2011","1,632.23","1,630.79","1,646.38","1,626.40","","0.09%"
"05/12/2011","1,630.78","1,654.77","1,649.12","1,616.55","","-1.45%"
"05/11/2011","1,654.78","1,678.27","1,693.76","1,652.30","","-1.39%"
"05/10/2011","1,678.13","1,680.91","1,687.72","1,667.21","","-0.17%"
"05/06/2011","1,681.01","1,644.92","1,681.55","1,621.90","","2.19%"
"05/05/2011","1,644.92","1,657.55","1,673.58","1,627.45","","-0.76%"
"05/04/2011","1,657.54","1,691.45","1,698.23","1,650.08","","-2.00%"
"05/03/2011","1,691.45","1,741.82","1,747.21","1,689.65","","-2.89%"
"04/29/2011","1,741.84","1,749.01","1,749.01","1,723.47","","-0.45%"
"04/28/2011","1,749.65","1,745.87","1,766.88","1,731.81","","0.27%"
"04/27/2011","1,744.95","1,766.28","1,775.57","1,738.68","","-1.21%"
"04/26/2011","1,766.28","1,769.94","1,774.52","1,746.41","","-0.21%"
"04/25/2011","1,769.94","1,793.96","1,814.07","1,767.38","","-1.34%"
"04/22/2011","1,793.96","1,780.60","1,797.53","1,780.60","","0.75%"
"04/21/2011","1,780.60","1,783.59","1,799.01","1,770.92","","-0.16%"
"04/20/2011","1,783.38","1,755.63","1,785.49","1,755.63","","1.58%"
"04/19/2011","1,755.63","1,714.08","1,755.63","1,714.08","","2.42%"
"04/18/2011","1,714.07","1,780.36","1,784.40","1,707.69","","-3.72%"
"04/15/2011","1,780.36","1,781.50","1,792.97","1,772.10","","-0.06%"
"04/14/2011","1,781.51","1,809.83","1,806.57","1,765.29","","-1.56%"
"04/13/2011","1,809.83","1,799.94","1,810.42","1,786.71","","0.55%"
"04/12/2011","1,799.94","1,845.78","1,833.48","1,792.34","","-2.48%"
"04/11/2011","1,845.78","1,855.97","1,864.56","1,836.86","","-0.55%"
"04/08/2011","1,855.97","1,844.33","1,860.01","1,844.33","","0.63%"
"04/07/2011","1,844.33","1,859.99","1,859.99","1,839.37","","-0.84%"
"04/06/2011","1,859.99","1,848.21","1,865.25","1,844.89","","0.64%"
"04/05/2011","1,848.21","1,852.06","1,863.33","1,835.91","","-0.21%"
"04/04/2011","1,852.02","1,843.43","1,858.77","1,841.25","","0.47%"
"04/01/2011","1,843.43","1,813.59","1,844.74","1,806.08","","1.65%"
"03/31/2011","1,813.59","1,815.60","1,820.13","1,802.56","","-0.11%"
"03/30/2011","1,815.60","1,788.17","1,817.26","1,788.96","","1.54%"
"03/29/2011","1,788.14","1,810.74","1,813.79","1,781.20","","-1.26%"
"03/28/2011","1,810.90","1,807.53","1,813.20","1,799.84","","0.19%"
"03/25/2011","1,807.46","1,795.40","1,808.61","1,788.19","","0.67%"
"03/24/2011","1,795.40","1,770.58","1,795.60","1,770.58","","1.40%"
"03/23/2011","1,770.56","1,741.25","1,770.66","1,732.61","","1.68%"
"03/22/2011","1,741.34","1,753.18","1,753.18","1,730.35","","-0.68%"
"03/21/2011","1,753.19","1,747.32","1,760.99","1,742.24","","0.34%"
"03/18/2011","1,747.32","1,737.66","1,753.38","1,732.82","","0.56%"
"03/17/2011","1,737.62","1,705.20","1,739.87","1,703.20","","1.90%"
"03/16/2011","1,705.18","1,700.69","1,732.72","1,698.32","","0.27%"
"03/15/2011","1,700.54","1,726.78","1,726.78","1,681.08","","-1.52%"
"03/14/2011","1,726.78","1,719.95","1,747.14","1,706.90","","0.40%"
"03/11/2011","1,719.95","1,731.80","1,739.33","1,712.36","","-0.68%"
"03/10/2011","1,731.80","1,779.14","1,779.14","1,730.45","","-2.67%"
"03/09/2011","1,779.24","1,780.63","1,793.03","1,769.83","","-0.08%"
"03/05/2011","1,780.62","1,764.96","1,781.26","1,763.30","","0.89%"
"03/04/2011","1,764.96","1,772.83","1,783.81","1,758.68","","-0.44%"
"03/03/2011","1,772.83","1,765.38","1,787.67","1,765.38","","0.42%"
"03/02/2011","1,765.38","1,758.44","1,765.84","1,746.13","","0.39%"
"03/01/2011","1,758.44","1,777.84","1,788.53","1,758.44","","-1.09%"
"02/28/2011","1,777.84","1,747.72","1,780.36","1,743.16","","1.72%"
"02/25/2011","1,747.72","1,715.20","1,748.61","1,713.91","","1.90%"
"02/24/2011","1,715.20","1,700.98","1,721.97","1,687.66","","0.84%"
"02/22/2011","1,700.98","1,712.63","1,712.63","1,682.47","","-0.68%"
"02/21/2011","1,712.63","1,690.09","1,717.00","1,683.79","","1.33%"
"02/18/2011","1,690.11","1,692.95","1,700.58","1,680.91","","-0.17%"
"02/17/2011","1,692.91","1,707.14","1,722.14","1,692.37","","-0.83%"
"02/16/2011","1,707.14","1,695.98","1,709.26","1,688.40","","0.66%"
"02/15/2011","1,695.98","1,708.45","1,720.78","1,693.17","","-0.73%"
"02/14/2011","1,708.43","1,714.09","1,732.41","1,703.72","","-0.32%"
"02/11/2011","1,713.93","1,676.77","1,715.40","1,674.06","","2.22%"
"02/10/2011","1,676.77","1,723.32","1,723.32","1,676.02","","-2.70%"
"02/09/2011","1,723.32","1,729.53","1,738.22","1,713.43","","-0.36%"
"02/08/2011","1,729.53","1,767.31","1,770.11","1,729.11","","-2.14%"
